"";"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude"
"41";"RT @an_david: #Zanshin: The continued state of spirit, mental alertness and physical readiness #Kendo #Budo";FALSE;0;NA;2017-11-08 13:56:18;FALSE;NA;"928259891134943232";NA;"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>";"revistamarcial1";1;TRUE;FALSE;NA;NA
"42";"#Zanshin: The continued state of spirit, mental alertness and physical readiness #Kendo #Budo";FALSE;0;NA;2017-11-08 13:55:08;FALSE;NA;"928259594023030789";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"an_david";1;FALSE;FALSE;NA;NA
"43";"<U+308F><U+305F><U+3057><U+306E><U+53F3><U+8098><U+3057><U+3093><U+3060><U+3001><U+3001><U+3001><U+4E2D><U+5B66><U+751F><U+304B><U+3089>2<U+56DE><U+3082><U+80F4><U+6253><U+3061><U+5916><U+3055><U+308C><U+3066><U+3057><U+3093><U+3060><U+3001><U+3001><U+3001><ed><U+00A0><U+00BD><ed><U+00B8><U+00A9>

#<U+5263><U+9053> #kendo";FALSE;1;NA;2017-11-08 12:24:30;FALSE;NA;"928236786437865472";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"osugi02";0;FALSE;FALSE;NA;NA
"44";"<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A> 3<U+56DE><U+6226> <U+7560><U+4E2D><U+9078><U+624B>(<U+6771><U+4EAC>)<U+932C><U+58EB><U+516D><U+6BB5><U+5BFE><U+4F50><U+85E4><U+9078><U+624B>(<U+5343><U+8449>)<U+56DB><U+6BB5> https://t.co/kAcZ6ifLTG @YouTube<U+3055><U+3093><U+304B><U+3089>
#kendo #<U+5263><U+9053> #<U+5168><U+65E5><U+672C>";FALSE;3;NA;2017-11-08 11:58:51;FALSE;NA;"928230333006299136";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"windfirm";0;FALSE;FALSE;NA;NA
"45";"RT @kyoro_812: <U+4E8C><U+5200><U+6D41><U+5BFE><U+4E8C><U+5200><U+6D41><U+306F><U+3053><U+3093><U+306A><U+611F><U+3058><U+3067><U+52DD><U+8CA0><U+304C><U+6C7A><U+307E><U+308A><U+307E><U+3059><U+3002><U+3084><U+3063><U+3071><U+9762><U+304B><U+306D><U+3002>
#<U+5263><U+9053> #kendo https://t.co/UE7REQTh8d";FALSE;0;NA;2017-11-08 11:58:13;FALSE;NA;"928230170799906816";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"yu__kendo";38;TRUE;FALSE;NA;NA
"46";"<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A> <U+6E96><U+6C7A><U+52DD> 2<U+8A66><U+5408><U+76EE> <U+897F><U+6751><U+9078><U+624B>(<U+718A><U+672C>)<U+4E94><U+6BB5><U+5BFE><U+7560><U+4E2D><U+9078><U+624B>(<U+6771><U+4EAC>)<U+932C><U+58EB><U+516D><U+6BB5> https://t.co/0EdOrSeO6M @YouTube<U+3055><U+3093><U+304B><U+3089>
#kendo #<U+5263><U+9053> #<U+5168><U+65E5><U+672C>";FALSE;4;NA;2017-11-08 11:57:53;FALSE;NA;"928230090852286464";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"windfirm";0;FALSE;FALSE;NA;NA
"47";"<U+4ECA><U+9031><U+672B><U+3001>11/12(<U+65E5>)<U+306F><U+89E3><U+8131><U+9078><U+629C><U+5C11><U+5E74><U+5263><U+9053><U+5927><U+4F1A><U+3092><U+671D><U+304B><U+3089><U+751F><U+4E2D><U+7D99><U+3057><U+307E><U+3059>!https://t.co/KAbK1gpUIy
<U+95A2><U+6771><U+3092><U+4E2D><U+5FC3><U+306B><U+5F37><U+8C6A><U+9053><U+5834><U+304C><U+591A><U+6570><U+3001>100<U+30C1><U+30FC><U+30E0><U+304F><U+3089><U+3044><U+53C2><U+52A0><U+3057><U+307E><U+3059>!<U+30C1><U+30FC><U+30E0><U+7DE8><U+6210><U+306F><U+5C0F><U+5B66><U+751F><U+304B><U+3089><U+4E2D><U+5B66><U+751F><U+307E><U+3067><U+30DF><U+30C3><U+30AF><U+30B9>7<U+4EBA><U+5236><U+56E3><U+4F53><U+6226><U+3002><U+5404>… https://t.co/HVU3agR9lp";FALSE;62;NA;2017-11-08 11:50:21;TRUE;NA;"928228191872806912";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"letskendo";21;FALSE;FALSE;NA;NA
"48";"https://t.co/ziul4FSKBs

#kendo #kumdo #kendoka";FALSE;0;NA;2017-11-08 11:48:20;FALSE;NA;"928227687524478977";NA;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";"Bokushingu";0;FALSE;FALSE;NA;NA
"49";"<U+3054><U+597D><U+8A55><U+3044><U+305F><U+3060><U+3044><U+3066><U+304A><U+308A><U+307E><U+3059>LET'S KENDO<U+697D><U+5929><U+30B7><U+30E7><U+30C3><U+30D7><U+306B><U+3001><U+5546><U+54C1><U+3092><U+8FFD><U+52A0><U+3057><U+3066><U+307E><U+3059>!
https://t.co/pBzhoulCj8
1<U+70B9><U+30E2><U+30CE><U+3092><U+4E2D><U+5FC3><U+306B><U+9762><U+3084><U+5C0F><U+624B><U+3001><U+305D><U+3057><U+3066><U+30B7><U+30F3><U+30D7><U+30EB><U+306A><U+8272><U+80F4><U+304B><U+3089><U+76EE><U+7ACB><U+3061><U+904E><U+304E><U+3061><U+3083><U+3046><U+FF1F><U+500B><U+6027><U+7684><U+306A><U+80F4><U+307E><U+3067><U+3055><U+307E><U+3056><U+307E><U+53D6><U+308A><U+63C3><U+3048>… https://t.co/MwPMEG95bu";FALSE;66;NA;2017-11-08 11:46:56;TRUE;NA;"928227331327475712";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"letskendo";26;FALSE;FALSE;NA;NA
"50";"<U+5263><U+9053><U+306E><U+305F><U+3081><U+306E><U+7B4B><U+30C8><U+30EC><U+30E1><U+30CB><U+30E5><U+30FC><U+3092><U+7D39><U+4ECB><U+3057><U+307E><U+3059><U+3002>
<U+6A5F><U+52D5><U+529B><U+3092><U+751F><U+307F><U+51FA><U+3059><U+306B><U+306F><U+4E0B><U+534A><U+8EAB><U+306E><U+7B4B><U+529B><U+5F37><U+5316><U+306F><U+5FC5><U+9808><U+3068><U+3044><U+3048><U+307E><U+3059><U+3002>
<U+5263><U+9053><U+304C><U+4E0A><U+624B><U+306B><U+306A><U+308A><U+305F><U+3044><U+65B9><U+306F><U+5FC5><U+898B><U+3067><U+3059>!
 https://t.co/SXmjSOxVZH #<U+5263><U+9053> #kendo https://t.co/uz6FkuqrQw";FALSE;0;NA;2017-11-08 11:05:20;FALSE;NA;"928216864454520833";NA;"<a href=""http://www.yahoo.co.jp/"" rel=""nofollow""><U+4ECA><U+65E5><U+3082>1<U+65E5><U+5143><U+6C17><U+304C><U+7A7A><U+6C17><U+304C><U+3046><U+307E><U+3044>!</a>";"TrainingNavi";0;FALSE;FALSE;NA;NA
"51";"RT @regularslasher: NEW #podcast  FOR Training / Improvement!
https://t.co/qv5tOtW0A1

#iaido #kendo #kenjutsu #japan #asakusa #brainhacks…";FALSE;0;NA;2017-11-08 10:18:51;FALSE;NA;"928205164737060864";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"davesabang";1;TRUE;FALSE;NA;NA
"52";"Agreed. And remember, it's not all about 'team sports'. Some girls want individual challenges, hence #aikido,… https://t.co/xZWDFbxqOR";FALSE;4;NA;2017-11-08 09:22:49;TRUE;NA;"928191066330816512";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"brightonaikido";2;FALSE;FALSE;NA;NA
"53";"<U+30D6><U+30ED><U+30B0><U+3092><U+66F4><U+65B0><U+3057><U+307E><U+3057><U+305F>: <U+5263><U+9053><U+30AB><U+30EC><U+30F3><U+30C0><U+30FC> https://t.co/2P472Jorj8 #<U+5263><U+9053> #kendo";FALSE;1;NA;2017-11-08 07:50:08;FALSE;NA;"928167739641884672";NA;"<a href=""http://blog.fc2.com/"" rel=""nofollow"">FC2 Blog Notify</a>";"okakenhiratsuka";0;FALSE;FALSE;NA;NA
"54";"RT @asyncdesign: WebUI 6.2.0 just released

https://t.co/ECEtTGDcdx

#Angular #VueJS #React #kendo #startup #SiliconValley #fashion  #Fashi…";FALSE;0;NA;2017-11-08 07:15:34;FALSE;NA;"928159040382914560";NA;"<a href=""http://labs.youshore.com"" rel=""nofollow"">YouShore Labs</a>";"YouShoreLabs";1;TRUE;FALSE;NA;NA
"55";"WebUI 6.2.0 just released

https://t.co/ECEtTGDcdx

#Angular #VueJS #React #kendo #startup #SiliconValley #fashion… https://t.co/MPO47MsdY1";FALSE;3;NA;2017-11-08 07:08:50;TRUE;NA;"928157347289104384";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"asyncdesign";1;FALSE;FALSE;NA;NA
"56";"Kendo practice sample video of high school No.1 kendo team
<U+540D><U+6307><U+5C0E><U+8005> <U+7C73><U+7530><U+654F><U+90CE><U+76E3><U+7763><U+306E><U+5263><U+9053><U+6307><U+5C0E><U+52D5><U+753B>
https://t.co/jFbj6i4L5a @YouTube… https://t.co/353MY1XWMh";FALSE;0;NA;2017-11-08 05:23:57;TRUE;NA;"928130953762947072";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"tandh_budo";0;FALSE;FALSE;NA;NA
"57";"At the least these courageous women must carry telescopic batons, the #ASP immortalised in The #Bill; &amp; learn… https://t.co/9c5x3MtERT";FALSE;0;NA;2017-11-08 04:52:37;TRUE;NA;"928123066999173120";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"Criochtun";0;FALSE;FALSE;NA;NA
"58";"https://t.co/4rkFeUBMGl

#kendo [The University Of Texas At San Antonio]“The most rewarding part of this job is when I attend club activit…";FALSE;0;NA;2017-11-08 04:41:04;FALSE;NA;"928120160396947456";NA;"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>";"kendonews_en";0;FALSE;FALSE;NA;NA
"59";"SHOUT OUT TO #KENDO FOR MAKING KAT VON D AND FENTY BEAUTY PRODUCTS HAPPEN!! <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>";FALSE;3;NA;2017-11-08 04:20:33;FALSE;NA;"928114995468136448";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"JennyyDuongg";0;FALSE;FALSE;NA;NA
"60";"https://t.co/lIFmbIThdn

 #kendo [The Fandom Post]As a result, she has grown into a tomboy—contrary to traditional Japanese notions of fem…";FALSE;0;NA;2017-11-08 04:11:17;FALSE;NA;"928112664261414912";NA;"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>";"kendonews_en";0;FALSE;FALSE;NA;NA
"61";"https://t.co/l73z9xPgte

#kendo [The Hollywood Reporter on https://t.co/sAwMNVyHCg]and boosted parent company Kerin… https://t.co/eurQo3ZG7K";FALSE;1;NA;2017-11-08 03:46:16;TRUE;NA;"928106370292961280";NA;"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>";"kendonews_en";0;FALSE;FALSE;NA;NA
"62";"https://t.co/GZSZWI2vnU

#kendo [Startups]Bokken specialist David DiCara will give practical examples of how Kendo swordsmanship could hel…";FALSE;0;NA;2017-11-08 03:21:32;FALSE;NA;"928100143735373826";NA;"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>";"kendonews_en";0;FALSE;FALSE;NA;NA
"63";"https://t.co/6PBEsOBfFW

#kendo [The Business Journal]about kendo: san francisco-based kendo (part of the lvmh group, the world’s leading …";FALSE;0;NA;2017-11-08 02:51:36;FALSE;NA;"928092611210108929";NA;"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>";"kendonews_en";0;FALSE;FALSE;NA;NA
"64";"Con los masters #adorimasa #amk #clubprovidencia #kendo #<U+7DF4><U+7FD2> #<U+7A3D><U+53E4>  #<U+5263><U+9053> #<U+30C1><U+30EA> en Asociación… https://t.co/i5JLu3W0yv";FALSE;0;NA;2017-11-08 02:48:27;FALSE;NA;"928091817526034432";NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";"Tomasmiragu";0;FALSE;FALSE;NA;NA
"65";"https://t.co/QUFUWTZfzr

#kendo [sports keeda]Recently, Alexa Bliss and Bayley had a ‘Kendo Stick on a Pole’ match back at Extreme Rules, …";FALSE;0;NA;2017-11-08 02:21:40;FALSE;NA;"928085077375975424";NA;"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>";"kendonews_en";0;FALSE;FALSE;NA;NA
"66";"https://t.co/1Wzrr8qrcR

#kendo [Mirror]Over the last few months you have been able to show more of your versatility too. For example in t…";FALSE;0;NA;2017-11-08 01:51:32;FALSE;NA;"928077497253670913";NA;"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>";"kendonews_en";0;FALSE;FALSE;NA;NA
"67";"RT @windfirm: <U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A> 2<U+56DE><U+6226> <U+52DD><U+898B><U+9078><U+624B>(<U+795E><U+5948><U+5DDD>)<U+516D><U+6BB5><U+5BFE><U+4E0A><U+767B><U+9078><U+624B>(<U+77F3><U+5DDD>)<U+516D><U+6BB5> https://t.co/UXGxST9EB9 @YouTube<U+3055><U+3093><U+304B><U+3089>
#<U+5263><U+9053> #kendo";FALSE;0;NA;2017-11-08 01:14:00;FALSE;NA;"928068052054196225";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"milkywhite7";1;TRUE;FALSE;NA;NA
"68";"RT @windfirm: <U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A> <U+6E96><U+6C7A><U+52DD> 2<U+8A66><U+5408><U+76EE> <U+897F><U+6751><U+9078><U+624B>(<U+718A><U+672C>)<U+4E94><U+6BB5><U+5BFE><U+7560><U+4E2D><U+9078><U+624B>(<U+6771><U+4EAC>)<U+932C><U+58EB><U+516D><U+6BB5> https://t.co/0EdOrSwpvm @YouTube<U+3055><U+3093><U+304B><U+3089>
#kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-08 01:13:44;FALSE;NA;"928067983263412229";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"milkywhite7";1;TRUE;FALSE;NA;NA
"69";"<U+5263><U+9053>ID<U+30BF><U+30B0><U+3002><U+50D5><U+306F><U+901A><U+52E4><U+30D0><U+30C3><U+30B0><U+306B><U+771F><U+936E><U+30D0><U+30FC><U+30B8><U+30E7><U+30F3><U+3092><U+3064><U+3051><U+3066><U+307E><U+3059><U+3002>
https://t.co/TKCQTsADXw  #<U+5263><U+9053> #kendo https://t.co/QWRCU9S3MC";FALSE;6;NA;2017-11-08 01:08:01;FALSE;NA;"928066544382328832";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"Akihito_ABE";0;FALSE;FALSE;NA;NA
"70";"RT @Kirikaeshi_blog: II Seminario de #kendo #Renshinkan Barcelona, organizado por Associacio esportiva Renshinkan 
Info e... https://t.co/0…";FALSE;0;NA;2017-11-07 22:49:02;FALSE;NA;"928031568555323393";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"NatoeKazama";1;TRUE;FALSE;NA;NA
"71";"II Seminario de #kendo #Renshinkan Barcelona, organizado por Associacio esportiva Renshinkan 
Info e... https://t.co/04hoJJ9Dib";FALSE;2;NA;2017-11-07 22:48:51;FALSE;NA;"928031521448927232";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"Kirikaeshi_blog";1;FALSE;FALSE;NA;NA
"72";"<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A> <U+6E96><U+6C7A><U+52DD> 2<U+8A66><U+5408><U+76EE> <U+897F><U+6751><U+9078><U+624B>(<U+718A><U+672C>)<U+4E94><U+6BB5><U+5BFE><U+7560><U+4E2D><U+9078><U+624B>(<U+6771><U+4EAC>)<U+932C><U+58EB><U+516D><U+6BB5> https://t.co/0EdOrSwpvm @YouTube<U+3055><U+3093><U+304B><U+3089>
#kendo #<U+5263><U+9053>";FALSE;1;NA;2017-11-07 20:56:26;FALSE;NA;"928003232898613249";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"windfirm";1;FALSE;FALSE;NA;NA
"73";"<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A> 2<U+56DE><U+6226> <U+52DD><U+898B><U+9078><U+624B>(<U+795E><U+5948><U+5DDD>)<U+516D><U+6BB5><U+5BFE><U+4E0A><U+767B><U+9078><U+624B>(<U+77F3><U+5DDD>)<U+516D><U+6BB5> https://t.co/UXGxST9EB9 @YouTube<U+3055><U+3093><U+304B><U+3089>
#<U+5263><U+9053> #kendo";FALSE;1;NA;2017-11-07 20:54:43;FALSE;NA;"928002801350922241";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"windfirm";1;FALSE;FALSE;NA;NA
"74";"<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A> 2<U+56DE><U+6226> <U+52DD><U+898B><U+9078><U+624B>(<U+795E><U+5948><U+5DDD>)<U+516D><U+6BB5><U+5BFE><U+4E0A><U+767B><U+9078><U+624B>(<U+77F3><U+5DDD>)<U+516D><U+6BB5> https://t.co/UXGxST9EB9 @YouTube<U+3055><U+3093><U+304B><U+3089>
#kendo #<U+5263><U+9053>";FALSE;1;NA;2017-11-07 20:51:28;FALSE;NA;"928001980135591939";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"windfirm";0;FALSE;FALSE;NA;NA
"75";"<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A> <U+6E96><U+6C7A><U+52DD> 1<U+8A66><U+5408><U+76EE> <U+6797><U+7530><U+9078><U+624B>(<U+798F><U+4E95>)<U+56DB><U+6BB5><U+5BFE><U+5185><U+6751><U+9078><U+624B>(<U+6771><U+4EAC>)<U+932C><U+58EB><U+4E03><U+6BB5> https://t.co/wqhRHn2Cwa @YouTube<U+3055><U+3093><U+304B><U+3089>
#kendo
#<U+5263><U+9053>";FALSE;1;NA;2017-11-07 20:35:49;FALSE;NA;"927998041939955713";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"windfirm";0;FALSE;FALSE;NA;NA
"76";"Back at home with teared calf after being extra clumsy in #kendo keiko. Straight hips are not  for the looks, after all.";FALSE;0;NA;2017-11-07 20:14:14;FALSE;NA;"927992609687195655";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"seafires";0;FALSE;FALSE;NA;NA
"77";"#Kendo";FALSE;1;NA;2017-11-07 15:49:36;FALSE;NA;"927926015686594567";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"ILocher";0;FALSE;FALSE;NA;NA
"78";"RT @ajkendof: 2017<U+5E74>11<U+6708>4<U+65E5><U+571F><U+66DC><U+65E5><U+3001><U+6771><U+4EAC><U+6B66><U+9053><U+9928><U+3067><U+884C><U+308F><U+308C><U+307E><U+3057><U+305F><U+3001><U+7B2C>49<U+56DE><U+5168><U+65E5><U+672C><U+5B98><U+516C><U+5E81><U+5263><U+9053><U+5927><U+4F1A><U+306E><U+300C><U+8A66><U+5408><U+7D50><U+679C><U+300D><U+3092><U+516C><U+5F0F>HP<U+306B><U+63B2><U+8F09><U+3044><U+305F><U+3057><U+307E><U+3057><U+305F><U+3002><U+3054><U+89A7><U+304F><U+3060><U+3055><U+3044><U+3002> | https://t.co/Cry9CrkbR7 #kendo #<U+5263><U+9053> https://t.co/hOVt…";FALSE;0;NA;2017-11-07 15:23:42;FALSE;NA;"927919496857133056";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"acumox_kome";2;TRUE;FALSE;NA;NA
"79";"Nice Aikido wallpaper to grab https://t.co/boWjRBNiKp  #martialarts #aikido #kendo #iaido #katana #artofKIME… https://t.co/4vVs4m8SGg";FALSE;1;NA;2017-11-07 15:21:08;TRUE;NA;"927918849223258112";NA;"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>";"ArtofKIME";0;FALSE;FALSE;NA;NA
"80";"RT @ArtofKIME: Nice drawing of a kendoka from PULSSART #martialarts #aikido #kendo #iaido #katana #drawing #artofKIME #followme #likeforlik…";FALSE;0;NA;2017-11-07 14:40:22;FALSE;NA;"927908589162975232";NA;"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>";"pulssart";1;TRUE;FALSE;NA;NA
"81";"RT @ajkendof: 2017<U+5E74><U+5EA6><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9023><U+76DF><U+300C><U+5C11><U+5E74><U+5263><U+9053><U+6559><U+80B2><U+5968><U+52B1><U+8CDE><U+300D><U+306E><U+53D7><U+8CDE><U+56E3><U+4F53>(268<U+56E3><U+4F53>)<U+3092><U+516C><U+5F0F>HP<U+306B><U+63B2><U+8F09><U+3044><U+305F><U+3057><U+307E><U+3057><U+305F><U+3002> | https://t.co/baNkFzorNa #kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-07 14:37:41;FALSE;NA;"927907915104583680";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"KingArthurPiano";10;TRUE;FALSE;NA;NA
"82";"<U+3010><U+4ECA><U+65E5><U+306E><U+3054><U+6307><U+5C0E><U+3011>
<U+9762><U+306E><U+6253><U+7A81><U+306E><U+5F8C><U+3001><U+5DE6><U+8107><U+304C><U+958B><U+304D><U+8098><U+304C><U+4E0A><U+304C><U+3063><U+3066><U+3044><U+308B><U+3002>
<U+8107><U+304C><U+7A7A><U+304F><U+306E><U+306F><U+5DE6><U+624B><U+304C><U+4E0A><U+304C><U+308A><U+904E><U+304E><U+3066><U+3044><U+308B><U+304B><U+3089><U+3002><U+5DE6><U+624B><U+306F><U+8996><U+7DDA><U+3088><U+308A><U+4E0A><U+3052><U+306A><U+3044><U+3053><U+3068><U+3002>
<U+5DE6><U+624B><U+304C><U+4E0A><U+304C><U+308B><U+306E><U+306F><U+53F3><U+624B><U+3067><U+6253><U+3063><U+3066><U+3044><U+308B><U+304B><U+3089><U+3002><U+4F53><U+3092><U+958B><U+3044><U+3066><U+907F><U+3051><U+306A><U+304C><U+3089><U+6253><U+3068><U+3046><U+3068><U+3057><U+3066><U+3044><U+308B><U+304B><U+3089><U+3002>
<U+8107><U+3092><U+7DE0><U+3081><U+5DE6><U+624B><U+3092><U+7A81><U+304D><U+51FA><U+3057><U+3001><U+5272><U+3063><U+3066><U+5165><U+308B><U+6C17><U+6301><U+3061><U+3067><U+3002>
#kendo #<U+5263><U+9053>";FALSE;13;NA;2017-11-07 14:06:06;FALSE;NA;"927899969612161026";NA;"<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>";"fafafaraway";1;FALSE;FALSE;NA;NA
"83";"RT @ajkendof: 2017<U+5E74><U+5EA6><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9023><U+76DF><U+300C><U+5C11><U+5E74><U+5263><U+9053><U+6559><U+80B2><U+5968><U+52B1><U+8CDE><U+300D><U+306E><U+53D7><U+8CDE><U+56E3><U+4F53>(268<U+56E3><U+4F53>)<U+3092><U+516C><U+5F0F>HP<U+306B><U+63B2><U+8F09><U+3044><U+305F><U+3057><U+307E><U+3057><U+305F><U+3002> | https://t.co/baNkFzorNa #kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-07 13:31:30;FALSE;NA;"927891260769165312";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"higashi_kendo";10;TRUE;FALSE;NA;NA
"84";"RT @MidwayBudoDojo: #TuesdayMotivation 
#martialarts open your #mind to new #skills <U+2694><U+FE0F>
Class 5-7pm

#karate #training #fitness #kendo #Mind…";FALSE;0;NA;2017-11-07 12:16:04;FALSE;NA;"927872278892826625";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"GardnerFamilyX3";3;TRUE;FALSE;NA;NA
"85";"RT @MidwayBudoDojo: #TuesdayMotivation 
#martialarts open your #mind to new #skills <U+2694><U+FE0F>
Class 5-7pm

#karate #training #fitness #kendo #Mind…";FALSE;0;NA;2017-11-07 12:04:37;FALSE;NA;"927869396835586049";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"lilafeemagic";3;TRUE;FALSE;NA;NA
"86";"#TuesdayMotivation 
#martialarts open your #mind to new #skills <U+2694><U+FE0F>
Class 5-7pm

#karate #training #fitness #kendo… https://t.co/KyiSv86Hd3";FALSE;5;NA;2017-11-07 12:04:02;TRUE;NA;"927869246679519232";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"MidwayBudoDojo";3;FALSE;FALSE;NA;NA
"87";"<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A> 1<U+56DE><U+6226> <U+5185><U+6751><U+9078><U+624B>(<U+6771><U+4EAC>)<U+932C><U+58EB><U+4E03><U+6BB5><U+5BFE><U+5CA1><U+7530><U+9078><U+624B>(<U+5CA1><U+5C71>)<U+932C><U+58EB><U+516D><U+6BB5> https://t.co/AyDHPbetsE @YouTube<U+3088><U+308A>
#<U+5263><U+9053>
#kendo";FALSE;3;NA;2017-11-07 11:27:32;FALSE;NA;"927860064903249920";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"windfirm";0;FALSE;FALSE;NA;NA
"88";"Viviendo y por dentro muerto, hasta un ciego lo ve <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>
#Kendo <ed><U+00A0><U+00BD><ed><U+00B1><U+0091>";FALSE;0;NA;2017-11-07 11:07:48;FALSE;NA;"927855097463427073";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"LucasReynoso99";0;FALSE;FALSE;NA;NA
"89";"Glad to have met my brothers and sisters. lol

#tengu #regularslasher #asakusa  #mask #iaido #budo #aikido #kendo… https://t.co/k4DuVPD7nP";FALSE;0;NA;2017-11-07 10:58:48;TRUE;NA;"927852831159099393";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"regularslasher";0;FALSE;FALSE;NA;NA
